BRNSNC brn_ts_0_sig brn_id_0_sig brn_ts_3_sig brn_id_3_sig brn_ts_5_sig brn_id_5_sig brn_ts_8_sig brn_id_8_sig brn_ts_10_sig brn_id_10_sig brn_ts_15_sig brn_id_15_sig brn_ts_20_sig brn_id_20_sig brn_ts_25_sig brn_id_25_sig brn_ts_30_sig brn_id_30_sig brn_ts_35_sig brn_id_35_sig brn_ts_+0C brn_id_+0C brn_ts_+2C brn_id_+2C brn_ts_+4C brn_id_+4C brn_ts_+6C brn_id_+6C brn_ts_+8C brn_id_+8C brn_ts_+10C brn_id_+10C brn_ts_+12.5C brn_id_+12.5C brn_ts_+15C brn_id_+15C brn_ts_+17.5C brn_id_+17.5C brn_ts_+20C brn_id_+20C
B11B2 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:18.400" 30577.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:33.500" 30728.0 "2018-05-11 09:42:33.500" 30728.0 "2018-05-11 09:42:34.200" 30735.0 "2018-05-11 09:42:34.200" 30735.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:32.700" 30720.0 "2018-05-11 09:42:33.500" 30728.0 "2018-05-11 09:42:33.500" 30728.0 "2018-05-11 09:42:34.200" 30735.0 "2018-05-11 09:42:36.000" 30753.0 "2018-05-11 09:42:36.000" 30753.0 "2018-05-11 09:42:36.000" 30753.0
B11B3 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:28.900" 30682.0 "2018-05-11 09:42:28.900" 30682.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:41.200" 30805.0 "2018-05-11 09:42:41.200" 30805.0 "2018-05-11 09:42:42.000" 30813.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:28.900" 30682.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:29.000" 30683.0 "2018-05-11 09:42:41.200" 30805.0 "2018-05-11 09:42:41.200" 30805.0 "2018-05-11 09:42:42.000" 30813.0 "2018-05-11 09:42:48.100" 30874.0 "2018-05-11 09:42:48.100" 30874.0
B11B4 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:24.300" 30636.0 "2018-05-11 09:42:24.300" 30636.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.100" 30824.0 "2018-05-11 09:42:43.500" 30828.0 "2018-05-11 09:42:43.600" 30829.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.000" 30823.0 "2018-05-11 09:42:43.100" 30824.0 "2018-05-11 09:42:43.600" 30829.0 "2018-05-11 09:42:52.500" 30918.0 "2018-05-11 09:42:55.700" 30950.0 "2018-05-11 09:42:55.700" 30950.0
B11C1 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:43:22.500" 31218.0 "2018-05-11 09:43:24.900" 31242.0 "2018-05-11 09:43:24.900" 31242.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:42:33.800" 30731.0 "2018-05-11 09:43:22.500" 31218.0 "2018-05-11 09:43:24.900" 31242.0 "2018-05-11 09:43:24.900" 31242.0 "2018-05-11 09:43:24.900" 31242.0 "2018-05-11 09:43:24.900" 31242.0 "2018-05-11 09:43:24.900" 31242.0
B11C2 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:09.800" 30491.0 "2018-05-11 09:42:09.900" 30492.0 "2018-05-11 09:42:34.900" 30742.0 "2018-05-11 09:42:34.900" 30742.0 "2018-05-11 09:42:35.000" 30743.0 "2018-05-11 09:42:35.000" 30743.0 "2018-05-11 09:42:35.000" 30743.0 "2018-05-11 09:43:03.900" 31032.0 "2018-05-11 09:43:04.100" 31034.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:10.000" 30493.0 "2018-05-11 09:42:34.900" 30742.0 "2018-05-11 09:42:35.000" 30743.0 "2018-05-11 09:42:35.000" 30743.0 "2018-05-11 09:43:01.900" 31012.0 "2018-05-11 09:43:04.000" 31033.0 "2018-05-11 09:43:04.100" 31034.0 "2018-05-11 09:43:04.600" 31039.0 "2018-05-11 09:43:04.600" 31039.0
B11C3 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:20.000" 30593.0 "2018-05-11 09:42:20.000" 30593.0 "2018-05-11 09:42:20.200" 30595.0 "2018-05-11 09:42:31.900" 30712.0 "2018-05-11 09:42:31.900" 30712.0 "2018-05-11 09:42:46.600" 30859.0 "2018-05-11 09:42:46.600" 30859.0 "2018-05-11 09:42:46.600" 30859.0 "2018-05-11 09:42:49.600" 30889.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:20.000" 30593.0 "2018-05-11 09:42:31.900" 30712.0 "2018-05-11 09:42:31.900" 30712.0 "2018-05-11 09:42:46.600" 30859.0 "2018-05-11 09:42:46.600" 30859.0 "2018-05-11 09:42:49.500" 30888.0 "2018-05-11 09:42:56.200" 30955.0 "2018-05-11 09:42:56.800" 30961.0 "2018-05-11 09:42:56.800" 30961.0
B11C4 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:21.000" 30603.0 "2018-05-11 09:42:21.200" 30605.0 "2018-05-11 09:42:21.200" 30605.0 "2018-05-11 09:42:33.000" 30723.0 "2018-05-11 09:42:45.900" 30852.0 "2018-05-11 09:42:51.700" 30910.0 "2018-05-11 09:42:55.100" 30944.0 "2018-05-11 09:42:56.300" 30956.0 "2018-05-11 09:42:57.700" 30970.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:21.200" 30605.0 "2018-05-11 09:42:33.000" 30723.0 "2018-05-11 09:42:45.900" 30852.0 "2018-05-11 09:42:51.700" 30910.0 "2018-05-11 09:42:55.100" 30944.0 "2018-05-11 09:42:57.700" 30970.0 "2018-05-11 09:42:57.800" 30971.0 "2018-05-11 09:43:01.300" 31006.0 "2018-05-11 09:43:08.000" 31073.0
B11D1 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:33.500" 30728.0 "2018-05-11 09:42:33.500" 30728.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:21.900" 31212.0 "2018-05-11 09:43:22.000" 31213.0 "2018-05-11 09:43:22.000" 31213.0
B11D2 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:10.200" 30495.0 "2018-05-11 09:42:10.800" 30501.0 "2018-05-11 09:42:10.800" 30501.0 "2018-05-11 09:42:11.000" 30503.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:43:09.200" 31085.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:10.800" 30501.0 "2018-05-11 09:42:11.000" 30503.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:42:36.600" 30759.0 "2018-05-11 09:43:09.200" 31085.0 "2018-05-11 09:43:09.200" 31085.0 "2018-05-11 09:43:09.200" 31085.0 "2018-05-11 09:43:11.600" 31109.0
B11D3 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:14.600" 30539.0 "2018-05-11 09:42:22.300" 30616.0 "2018-05-11 09:42:22.300" 30616.0 "2018-05-11 09:42:22.400" 30617.0 "2018-05-11 09:42:24.600" 30639.0 "2018-05-11 09:42:32.500" 30718.0 "2018-05-11 09:42:46.500" 30858.0 "2018-05-11 09:42:46.500" 30858.0 "2018-05-11 09:42:46.500" 30858.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:22.300" 30616.0 "2018-05-11 09:42:22.400" 30617.0 "2018-05-11 09:42:24.600" 30639.0 "2018-05-11 09:42:32.500" 30718.0 "2018-05-11 09:42:46.500" 30858.0 "2018-05-11 09:42:46.500" 30858.0 "2018-05-11 09:42:46.900" 30862.0 "2018-05-11 09:43:03.600" 31029.0 "2018-05-11 09:43:03.600" 31029.0
B11D4 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:20.200" 30595.0 "2018-05-11 09:42:20.200" 30595.0 "2018-05-11 09:42:24.700" 30640.0 "2018-05-11 09:42:25.900" 30652.0 "2018-05-11 09:42:26.200" 30655.0 "2018-05-11 09:42:50.700" 30900.0 "2018-05-11 09:42:54.300" 30936.0 "2018-05-11 09:42:54.600" 30939.0 "2018-05-11 09:43:02.900" 31022.0 "2018-05-11 09:41:20.700" 30000.0 "2018-05-11 09:42:20.200" 30595.0 "2018-05-11 09:42:25.900" 30652.0 "2018-05-11 09:42:26.200" 30655.0 "2018-05-11 09:42:50.700" 30900.0 "2018-05-11 09:42:54.500" 30938.0 "2018-05-11 09:42:54.600" 30939.0 "2018-05-11 09:43:03.700" 31030.0 "2018-05-11 09:44:25.800" 31851.0 "2018-05-11 09:44:25.800" 31851.0
B12A1 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:04.900" 62936.0 "2018-05-11 12:01:04.900" 62936.0 "2018-05-11 12:01:04.900" 62936.0 "2018-05-11 12:01:05.000" 62937.0 "2018-05-11 12:01:05.600" 62943.0 "2018-05-11 12:01:07.200" 62959.0 "2018-05-11 12:02:43.400" 63921.0 "2018-05-11 12:02:43.400" 63921.0 "2018-05-11 12:02:43.400" 63921.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:04.900" 62936.0 "2018-05-11 12:01:04.900" 62936.0 "2018-05-11 12:01:04.900" 62936.0 "2018-05-11 12:01:05.000" 62937.0 "2018-05-11 12:01:05.100" 62938.0 "2018-05-11 12:01:05.600" 62943.0 "2018-05-11 12:01:05.700" 62944.0 "2018-05-11 12:01:07.400" 62961.0 "2018-05-11 12:02:43.400" 63921.0
B12A2 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:26.100" 63148.0 "2018-05-11 12:01:26.200" 63149.0 "2018-05-11 12:01:30.800" 63195.0 "2018-05-11 12:01:35.500" 63242.0 "2018-05-11 12:01:39.500" 63282.0 "2018-05-11 12:01:59.400" 63481.0 "2018-05-11 12:06:55.900" 66446.0 "2018-05-11 12:06:57.600" 66463.0 "2018-05-11 12:07:07.200" 66559.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:01:26.200" 63149.0 "2018-05-11 12:01:30.800" 63195.0 "2018-05-11 12:01:35.500" 63242.0 "2018-05-11 12:01:35.600" 63243.0 "2018-05-11 12:01:39.500" 63282.0 "2018-05-11 12:01:57.400" 63461.0 "2018-05-11 12:01:59.500" 63482.0 "2018-05-11 12:02:01.700" 63504.0
B12A3 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:08.100" 62968.0 "2018-05-11 12:01:08.200" 62969.0 "2018-05-11 12:01:12.500" 63012.0 "2018-05-11 12:01:12.800" 63015.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:17.400" 63061.0 "2018-05-11 12:01:17.400" 63061.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:08.100" 62968.0 "2018-05-11 12:01:08.200" 62969.0 "2018-05-11 12:01:08.300" 62970.0 "2018-05-11 12:01:12.800" 63015.0 "2018-05-11 12:01:14.200" 63029.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:17.100" 63058.0
B12A4 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:18.000" 63067.0 "2018-05-11 12:01:18.200" 63069.0 "2018-05-11 12:01:22.800" 63115.0 "2018-05-11 12:01:23.800" 63125.0 "2018-05-11 12:01:24.300" 63130.0 "2018-05-11 12:01:34.500" 63232.0 "2018-05-11 12:01:38.000" 63267.0 "2018-05-11 12:01:38.000" 63267.0 "2018-05-11 12:01:53.000" 63417.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:13.600" 63023.0 "2018-05-11 12:01:18.100" 63068.0 "2018-05-11 12:01:22.800" 63115.0 "2018-05-11 12:01:23.800" 63125.0 "2018-05-11 12:01:23.800" 63125.0 "2018-05-11 12:01:24.500" 63132.0 "2018-05-11 12:01:29.300" 63180.0 "2018-05-11 12:01:34.500" 63232.0 "2018-05-11 12:01:38.000" 63267.0
B12B1 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:07.500" 62962.0 "2018-05-11 12:01:07.500" 62962.0 "2018-05-11 12:01:07.500" 62962.0 "2018-05-11 12:01:07.700" 62964.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:07.400" 62961.0 "2018-05-11 12:01:07.500" 62962.0 "2018-05-11 12:01:07.500" 62962.0 "2018-05-11 12:01:07.500" 62962.0 "2018-05-11 12:02:32.400" 63811.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0 "2018-05-11 12:02:32.500" 63812.0
B12B2 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:12.200" 63009.0 "2018-05-11 12:01:12.200" 63009.0 "2018-05-11 12:01:12.700" 63014.0 "2018-05-11 12:01:13.200" 63019.0 "2018-05-11 12:01:15.100" 63038.0 "2018-05-11 12:01:15.300" 63040.0 "2018-05-11 12:01:17.100" 63058.0 "2018-05-11 12:01:21.200" 63099.0 "2018-05-11 12:02:17.500" 63662.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:12.200" 63009.0 "2018-05-11 12:01:12.200" 63009.0 "2018-05-11 12:01:12.700" 63014.0 "2018-05-11 12:01:13.200" 63019.0 "2018-05-11 12:01:15.100" 63038.0 "2018-05-11 12:01:15.100" 63038.0 "2018-05-11 12:01:15.300" 63040.0 "2018-05-11 12:01:15.400" 63041.0 "2018-05-11 12:01:17.100" 63058.0
B12B3 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:13.800" 63025.0 "2018-05-11 12:01:14.800" 63035.0 "2018-05-11 12:01:21.000" 63097.0 "2018-05-11 12:01:21.100" 63098.0 "2018-05-11 12:01:28.300" 63170.0 "2018-05-11 12:01:32.900" 63216.0 "2018-05-11 12:01:32.900" 63216.0 "2018-05-11 12:01:41.900" 63306.0 "2018-05-11 12:01:43.800" 63325.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:13.700" 63024.0 "2018-05-11 12:01:14.800" 63035.0 "2018-05-11 12:01:21.000" 63097.0 "2018-05-11 12:01:21.100" 63098.0 "2018-05-11 12:01:23.300" 63120.0 "2018-05-11 12:01:28.300" 63170.0 "2018-05-11 12:01:29.600" 63183.0 "2018-05-11 12:01:32.900" 63216.0 "2018-05-11 12:01:32.900" 63216.0
B12B4 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:19.000" 63077.0 "2018-05-11 12:01:31.400" 63201.0 "2018-05-11 12:01:32.200" 63209.0 "2018-05-11 12:01:32.400" 63211.0 "2018-05-11 12:01:34.400" 63231.0 "2018-05-11 12:01:44.300" 63330.0 "2018-05-11 12:01:59.100" 63478.0 "2018-05-11 12:01:59.100" 63478.0 "2018-05-11 12:01:59.200" 63479.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:17.700" 63064.0 "2018-05-11 12:01:25.500" 63142.0 "2018-05-11 12:01:32.200" 63209.0 "2018-05-11 12:01:32.400" 63211.0 "2018-05-11 12:01:34.400" 63231.0 "2018-05-11 12:01:34.400" 63231.0 "2018-05-11 12:01:44.300" 63330.0 "2018-05-11 12:01:59.000" 63477.0 "2018-05-11 12:01:59.100" 63478.0
B12C1 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:02:23.200" 63719.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:39.600" 63883.0 "2018-05-11 12:02:39.600" 63883.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:02:22.800" 63715.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0 "2018-05-11 12:02:23.500" 63722.0
B12C2 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:10.300" 62990.0 "2018-05-11 12:01:25.000" 63137.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:31.800" 63205.0 "2018-05-11 12:01:31.800" 63205.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:10.300" 62990.0 "2018-05-11 12:01:25.000" 63137.0 "2018-05-11 12:01:27.100" 63158.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0 "2018-05-11 12:01:27.200" 63159.0
B12C3 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:15.100" 63038.0 "2018-05-11 12:01:16.300" 63050.0 "2018-05-11 12:01:16.400" 63051.0 "2018-05-11 12:01:21.900" 63106.0 "2018-05-11 12:01:22.200" 63109.0 "2018-05-11 12:01:25.400" 63141.0 "2018-05-11 12:01:25.400" 63141.0 "2018-05-11 12:01:50.700" 63394.0 "2018-05-11 12:01:57.400" 63461.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:12.700" 63014.0 "2018-05-11 12:01:16.300" 63050.0 "2018-05-11 12:01:16.400" 63051.0 "2018-05-11 12:01:21.900" 63106.0 "2018-05-11 12:01:21.900" 63106.0 "2018-05-11 12:01:22.200" 63109.0 "2018-05-11 12:01:22.200" 63109.0 "2018-05-11 12:01:25.400" 63141.0 "2018-05-11 12:01:25.400" 63141.0
B12C4 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:20.500" 63092.0 "2018-05-11 12:01:21.400" 63101.0 "2018-05-11 12:01:21.500" 63102.0 "2018-05-11 12:01:21.600" 63103.0 "2018-05-11 12:01:40.900" 63296.0 "2018-05-11 12:06:11.100" 65998.0 "2018-05-11 12:06:44.400" 66331.0 "2018-05-11 12:06:44.400" 66331.0 "2018-05-11 12:06:45.600" 66343.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:19.000" 63077.0 "2018-05-11 12:01:21.400" 63101.0 "2018-05-11 12:01:21.500" 63102.0 "2018-05-11 12:01:21.600" 63103.0 "2018-05-11 12:01:27.600" 63163.0 "2018-05-11 12:01:41.000" 63297.0 "2018-05-11 12:06:11.100" 65998.0 "2018-05-11 12:06:11.100" 65998.0 "2018-05-11 12:06:44.400" 66331.0
B12D1 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:02:19.900" 63686.0 "2018-05-11 12:02:19.900" 63686.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.400" 63691.0 "2018-05-11 12:02:20.500" 63692.0 "2018-05-11 12:02:20.500" 63692.0 "2018-05-11 12:02:20.500" 63692.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:02:19.900" 63686.0 "2018-05-11 12:02:19.900" 63686.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.300" 63690.0 "2018-05-11 12:02:20.400" 63691.0 "2018-05-11 12:02:20.400" 63691.0 "2018-05-11 12:02:20.500" 63692.0
B12D2 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:08.500" 62972.0 "2018-05-11 12:01:08.700" 62974.0 "2018-05-11 12:01:13.600" 63023.0 "2018-05-11 12:01:13.600" 63023.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:14.400" 63031.0 "2018-05-11 12:01:16.000" 63047.0 "2018-05-11 12:01:16.000" 63047.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:08.500" 62972.0 "2018-05-11 12:01:08.700" 62974.0 "2018-05-11 12:01:13.600" 63023.0 "2018-05-11 12:01:13.600" 63023.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:14.400" 63031.0
B12D3 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:14.300" 63030.0 "2018-05-11 12:01:17.000" 63057.0 "2018-05-11 12:01:18.300" 63070.0 "2018-05-11 12:01:18.400" 63071.0 "2018-05-11 12:01:19.100" 63078.0 "2018-05-11 12:01:24.500" 63132.0 "2018-05-11 12:01:31.500" 63202.0 "2018-05-11 12:01:42.900" 63316.0 "2018-05-11 12:01:43.000" 63317.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:11.500" 63002.0 "2018-05-11 12:01:17.000" 63057.0 "2018-05-11 12:01:17.300" 63060.0 "2018-05-11 12:01:18.500" 63072.0 "2018-05-11 12:01:19.100" 63078.0 "2018-05-11 12:01:19.100" 63078.0 "2018-05-11 12:01:24.400" 63131.0 "2018-05-11 12:01:30.500" 63192.0 "2018-05-11 12:01:31.500" 63202.0
B12D4 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:18.800" 63075.0 "2018-05-11 12:01:18.900" 63076.0 "2018-05-11 12:01:21.900" 63106.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:06:12.400" 66011.0 "2018-05-11 12:06:47.100" 66358.0 "2018-05-11 12:06:55.400" 66441.0 "2018-05-11 11:56:11.300" 60000.0 "2018-05-11 12:01:18.800" 63075.0 "2018-05-11 12:01:18.900" 63076.0 "2018-05-11 12:01:21.900" 63106.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:01:26.000" 63147.0 "2018-05-11 12:06:09.000" 65977.0 "2018-05-11 12:06:12.400" 66011.0
B13A1 "2018-05-11 14:03:37.400" 50000.0 "2018-05-11 14:03:43.500" 50061.0 "2018-05-11 14:11:56.700" 54993.0 "2018-05-11 14:11:56.800" 54994.0 "2018-05-11 14:11:56.800" 54994.0 "2018-05-11 14:12:18.400" 55210.0 "2018-05-11 14:12:18.400" 55210.0 "2018-05-11 14:12:18.500" 55211.0 "2018-05-11 14:12:18.500" 55211.0 "2018-05-11 14:12:18.500" 55211.0 "2018-05-11 14:03:37.400" 50000.0 "2018-05-11 14:03:41.600" 50042.0 "2018-05-11 14:11:56.700" 54993.0 "2018-05-11 14:11:56.800" 54994.0 "2018-05-11 14:11:56.800" 54994.0 "2018-05-11 14:11:56.800" 54994.0 "2018-05-11 14:12:18.400" 55210.0 "2018-05-11 14:12:18.400" 55210.0 "2018-05-11 14:12:18.500" 55211.0 "2018-05-11 14:12:18.500" 55211.0
B13A2 "2018-05-11 14:03:37.400" 50000.0 "2018-05-11 14:03:42.700" 50053.0 "2018-05-11 14:12:32.400" 55350.0 "2018-05-11 14:12:34.000" 55366.0 "2018-05-11 14:12:34.200" 55368.0 "2018-05-11 14:12:41.700" 55443.0 "2018-05-11 14:12:41.800" 55444.0 "2018-05-11 14:12:44.800" 55474.0 "2018-05-11 14:12:46.400" 55490.0 "2018-05-11 14:12:50.000" 55526.0 "2018-05-11 14:03:37.400" 50000.0 "2018-05-11 14:03:42.700" 50053.0 "2018-05-11 14:12:32.400" 55350.0 "2018-05-11 14:12:34.000" 55366.0 "2018-05-11 14:12:34.200" 55368.0 "2018-05-11 14:12:35.900" 55385.0 "2018-05-11 14:12:41.700" 55443.0 "2018-05-11 14:12:41.800" 55444.0 "2018-05-11 14:12:44.800" 55474.0 "2018-05-11 14:12:46.400" 55490.0
B13A3 "2018-05-11 14:03:37.400" 50000.0 "2018-05-11 14:03:44.600" 50072.0 "2018-05-11 14:12:24.600" 55272.0 "2018-05-11 14:12:24.800" 55274.0 "2018-05-11 14:12:24.800" 55274.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:30.100" 55327.0 "2018-05-11 14:03:37.400" 50000.0 "2018-05-11 14:03:39.900" 50025.0 "2018-05-11 14:12:24.600" 55272.0 "2018-05-11 14:12:24.800" 55274.0 "2018-05-11 14:12:24.800" 55274.0 "2018-05-11 14:12:24.800" 55274.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:29.800" 55324.0 "2018-05-11 14:12:29.800" 55324.0
